authorName,googleMapsPlaceId,placeAddress,placeName,placeUrl,provider,reviewDate,reviewId,reviewImages/0,reviewImages/1,reviewImages/2,reviewImages/3,reviewImages/4,reviewImages/5,reviewImages/6,reviewImages/7,reviewImages/8,reviewImages/9,reviewImages/10,reviewImages/11,reviewImages/12,reviewRating,reviewText,reviewTitle,reviewUrl
barbara p,ChIJDdODrrDta4cRxRvqDA8jbRo,"2922 Baseline Rd, Boulder, CO 80303-2314",World Famous Dark Horse Bar,https://www.tripadvisor.com/Restaurant_Review-g33324-d951720-Reviews-World_Famous_Dark_Horse_Bar-Boulder_Colorado.html,tripadvisor,2017-03-18T00:00:00.000Z,468435682,,,,,,,,,,,,,,5,"Within walking distance to our hotel. What a cool ""typical college"" spot: great decor...a mix of everything on the walls and ceiling. 
The burgers were really good...made better by the fun atmosphere. (Totally makes me wish that I had a place like that where I went to college.)",Totally cool,https://www.tripadvisor.com/ShowUserReviews-g33324-d951720-r468435682-World_Famous_Dark_Horse_Bar-Boulder_Colorado.html
TEAMNYTRO,ChIJDdODrrDta4cRxRvqDA8jbRo,"2922 Baseline Rd, Boulder, CO 80303-2314",World Famous Dark Horse Bar,https://www.tripadvisor.com/Restaurant_Review-g33324-d951720-Reviews-World_Famous_Dark_Horse_Bar-Boulder_Colorado.html,tripadvisor,2017-03-15T00:00:00.000Z,467455434,,,,,,,,,,,,,,5,"This place is the real deal.  Nestalgia, fun and a gear place to hang.  Lots of room and rooms to hang out.  Its the wild west all over again. ",COLORADO!,https://www.tripadvisor.com/ShowUserReviews-g33324-d951720-r467455434-World_Famous_Dark_Horse_Bar-Boulder_Colorado.html
Simon G,ChIJDdODrrDta4cRxRvqDA8jbRo,"2922 Baseline Rd, Boulder, CO 80303-2314",World Famous Dark Horse Bar,https://www.tripadvisor.com/Restaurant_Review-g33324-d951720-Reviews-World_Famous_Dark_Horse_Bar-Boulder_Colorado.html,tripadvisor,2017-02-14T00:00:00.000Z,459825607,,,,,,,,,,,,,,5,Awsome place great atmosphere family friendly video games for the kids happy hour 4 to 6 good beer selection ,Best Wings!,https://www.tripadvisor.com/ShowUserReviews-g33324-d951720-r459825607-World_Famous_Dark_Horse_Bar-Boulder_Colorado.html
Jeff M,ChIJDdODrrDta4cRxRvqDA8jbRo,"2922 Baseline Rd, Boulder, CO 80303-2314",World Famous Dark Horse Bar,https://www.tripadvisor.com/Restaurant_Review-g33324-d951720-Reviews-World_Famous_Dark_Horse_Bar-Boulder_Colorado.html,tripadvisor,2017-01-13T00:00:00.000Z,451790386,,,,,,,,,,,,,,5,"Great bar with typical ""bar food"".  Prices are reasonable and atmosphere is relaxed.  Great place to unwind with some good food and drink.",Great Place for a Bite and a Drink,https://www.tripadvisor.com/ShowUserReviews-g33324-d951720-r451790386-World_Famous_Dark_Horse_Bar-Boulder_Colorado.html
Virgil_Boulder,ChIJDdODrrDta4cRxRvqDA8jbRo,"2922 Baseline Rd, Boulder, CO 80303-2314",World Famous Dark Horse Bar,https://www.tripadvisor.com/Restaurant_Review-g33324-d951720-Reviews-World_Famous_Dark_Horse_Bar-Boulder_Colorado.html,tripadvisor,2017-01-04T00:00:00.000Z,449267852,,,,,,,,,,,,,,4,"We bring the kids here when out of town guests are around on a weekend afternoon. Burgers and fries are great. Kids love the games, we love the beer and atmosphere. In our experience, adults here don't really mess with kids at all, in case you're reluctant to bring your kids into what is essentially a drinking establishment (though I would not bring kids on a weekend evening).","A Boulder institution, great for out-of-town visitors",https://www.tripadvisor.com/ShowUserReviews-g33324-d951720-r449267852-World_Famous_Dark_Horse_Bar-Boulder_Colorado.html
DiversionUTL,ChIJDdODrrDta4cRxRvqDA8jbRo,"2922 Baseline Rd, Boulder, CO 80303-2314",World Famous Dark Horse Bar,https://www.tripadvisor.com/Restaurant_Review-g33324-d951720-Reviews-World_Famous_Dark_Horse_Bar-Boulder_Colorado.html,tripadvisor,2016-12-18T00:00:00.000Z,445058676,,,,,,,,,,,,,,4,"Great place to have a low key grilled no frills burger and beer.  Ordering is done at the bar and kitchen but don't forget to listen for your name when your order is up.  Nice low lighting, quite sports tv, and my fav air hockey!",Burger Time!,https://www.tripadvisor.com/ShowUserReviews-g33324-d951720-r445058676-World_Famous_Dark_Horse_Bar-Boulder_Colorado.html
Wendi A,ChIJDdODrrDta4cRxRvqDA8jbRo,"2922 Baseline Rd, Boulder, CO 80303-2314",World Famous Dark Horse Bar,https://www.tripadvisor.com/Restaurant_Review-g33324-d951720-Reviews-World_Famous_Dark_Horse_Bar-Boulder_Colorado.html,tripadvisor,2016-12-05T00:00:00.000Z,442216898,,,,,,,,,,,,,,4,"Great specials, good bar food, fun games!   
Super great place to watch sports, too.
Would totally give them 5 stars if their pool tables/dart boards were replaced...janky, but still fun!",Best bar off Pearl St,https://www.tripadvisor.com/ShowUserReviews-g33324-d951720-r442216898-World_Famous_Dark_Horse_Bar-Boulder_Colorado.html
haroldward,ChIJDdODrrDta4cRxRvqDA8jbRo,"2922 Baseline Rd, Boulder, CO 80303-2314",World Famous Dark Horse Bar,https://www.tripadvisor.com/Restaurant_Review-g33324-d951720-Reviews-World_Famous_Dark_Horse_Bar-Boulder_Colorado.html,tripadvisor,2016-11-28T00:00:00.000Z,440743976,,,,,,,,,,,,,,5,great local bar and walking distance to the hotel.  Sports bar with great hamburger which is what the front desk told me.  Quirky but with lots of televisions to watch sports on,great local bar,https://www.tripadvisor.com/ShowUserReviews-g33324-d951720-r440743976-World_Famous_Dark_Horse_Bar-Boulder_Colorado.html
Locococomama,ChIJDdODrrDta4cRxRvqDA8jbRo,"2922 Baseline Rd, Boulder, CO 80303-2314",World Famous Dark Horse Bar,https://www.tripadvisor.com/Restaurant_Review-g33324-d951720-Reviews-World_Famous_Dark_Horse_Bar-Boulder_Colorado.html,tripadvisor,2016-11-23T00:00:00.000Z,439523523,,,,,,,,,,,,,,4,"We really enjoyed the burgers here, but the one disappointment is that they have NO GLUTEN FREE buns. In today's day and age, in a town like Boulder, there is really no excuse for this. They are now cheap to keep on hand, with freezing not even being required by many of the vendors and the air packed last weeks.  I think they need to get with the times and get them in stock to make EVERYONE in the party have good choices and enjoy their wonderful burgers.","Great quality burgers and fries, not great for gluten free",https://www.tripadvisor.com/ShowUserReviews-g33324-d951720-r439523523-World_Famous_Dark_Horse_Bar-Boulder_Colorado.html
Mike B,ChIJDdODrrDta4cRxRvqDA8jbRo,"2922 Baseline Rd, Boulder, CO 80303-2314",World Famous Dark Horse Bar,https://www.tripadvisor.com/Restaurant_Review-g33324-d951720-Reviews-World_Famous_Dark_Horse_Bar-Boulder_Colorado.html,tripadvisor,2016-11-14T00:00:00.000Z,437273558,,,,,,,,,,,,,,4,"Great food, but a confusing and chaotic chore to get it. no table service, you must go to the order / pick up window located in a crowded hallway. The food was quite good and very reasonable priced, but almost not worth the effort. Adult beverages are available from two separate bars but not at the food window. Quite noisy as it's a popular destination for the college crowd. Lots of interesting stuff to look at throughout.. much like the old Minder Binders in Tempe, Az. Not recommended for young ones though they are allowed in the dining area.",Interesting place to spend an adult evening.,https://www.tripadvisor.com/ShowUserReviews-g33324-d951720-r437273558-World_Famous_Dark_Horse_Bar-Boulder_Colorado.html
Oscar R,ChIJDdODrrDta4cRxRvqDA8jbRo,"2922 Baseline Rd, Boulder, CO 80303-2314",World Famous Dark Horse Bar,https://www.tripadvisor.com/Restaurant_Review-g33324-d951720-Reviews-World_Famous_Dark_Horse_Bar-Boulder_Colorado.html,tripadvisor,2016-10-29T00:00:00.000Z,432698245,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/75/3c/a3/ta-img-20161029-112940.jpg,,,,,,,,,,,,,1,Wings were changed to much larger cheaper chicken wings. Boulder Born and raise blocks from here..grew up in this place its sad to see this,Wings ,https://www.tripadvisor.com/ShowUserReviews-g33324-d951720-r432698245-World_Famous_Dark_Horse_Bar-Boulder_Colorado.html
Michael M,ChIJDdODrrDta4cRxRvqDA8jbRo,"2922 Baseline Rd, Boulder, CO 80303-2314",World Famous Dark Horse Bar,https://www.tripadvisor.com/Restaurant_Review-g33324-d951720-Reviews-World_Famous_Dark_Horse_Bar-Boulder_Colorado.html,tripadvisor,2016-10-27T00:00:00.000Z,432275564,,,,,,,,,,,,,,3,"I stopped in on a Saturday, both the bar and food were self-serve, you have to place your order, no wait staff.

The burger took a long time to come out, I ordered a well done, and this was just raw.
No excuse for that, the kitchen was not that busy.

The whole restaurant is a historical site with many contractions on the walls and celling.

I have been there a few times and have always enjoyed it, but this time was just a little below average.",Used to be a good place,https://www.tripadvisor.com/ShowUserReviews-g33324-d951720-r432275564-World_Famous_Dark_Horse_Bar-Boulder_Colorado.html
dorsbun,ChIJDdODrrDta4cRxRvqDA8jbRo,"2922 Baseline Rd, Boulder, CO 80303-2314",World Famous Dark Horse Bar,https://www.tripadvisor.com/Restaurant_Review-g33324-d951720-Reviews-World_Famous_Dark_Horse_Bar-Boulder_Colorado.html,tripadvisor,2016-10-20T00:00:00.000Z,430172952,,,,,,,,,,,,,,5,We just happened upon this restaurant in our recent travel.  We had a great burger there!  However pay great attention if you have to make a stop in the restrooms!  It can be tricky as I learned when coming out of the stall and there was a gentleman leaving from washing his hands.  I questioned myself on being in the right place!  Was a nice place and great food.,great burgers,https://www.tripadvisor.com/ShowUserReviews-g33324-d951720-r430172952-World_Famous_Dark_Horse_Bar-Boulder_Colorado.html
Alannjax,ChIJDdODrrDta4cRxRvqDA8jbRo,"2922 Baseline Rd, Boulder, CO 80303-2314",World Famous Dark Horse Bar,https://www.tripadvisor.com/Restaurant_Review-g33324-d951720-Reviews-World_Famous_Dark_Horse_Bar-Boulder_Colorado.html,tripadvisor,2016-10-15T00:00:00.000Z,428135112,,,,,,,,,,,,,,5,"Love this place.  Can't even begin to cover all the strange things on the wall.  A Rube Goldburg machine behind the bar.  Follow the story written on the walls.  Food is decent.  Happy hour goes until 8 during the week.  Careful when you use the restroom.  Art on the wall runs from old carnival pieces, wagons, and porn from the 70's.",Unique dive bar with great food,https://www.tripadvisor.com/ShowUserReviews-g33324-d951720-r428135112-World_Famous_Dark_Horse_Bar-Boulder_Colorado.html
AUav8r,ChIJDdODrrDta4cRxRvqDA8jbRo,"2922 Baseline Rd, Boulder, CO 80303-2314",World Famous Dark Horse Bar,https://www.tripadvisor.com/Restaurant_Review-g33324-d951720-Reviews-World_Famous_Dark_Horse_Bar-Boulder_Colorado.html,tripadvisor,2016-10-14T00:00:00.000Z,427933802,,,,,,,,,,,,,,4,Really liked the atmosphere and the burger was very good as well.  I'd recommend this to anyone in the area.,Good burger,https://www.tripadvisor.com/ShowUserReviews-g33324-d951720-r427933802-World_Famous_Dark_Horse_Bar-Boulder_Colorado.html
FishingForGopas,ChIJDdODrrDta4cRxRvqDA8jbRo,"2922 Baseline Rd, Boulder, CO 80303-2314",World Famous Dark Horse Bar,https://www.tripadvisor.com/Restaurant_Review-g33324-d951720-Reviews-World_Famous_Dark_Horse_Bar-Boulder_Colorado.html,tripadvisor,2016-09-26T00:00:00.000Z,422647868,,,,,,,,,,,,,,3,"We stayed in Boulder for couple of days and got the place recommended by some locals - it's the place to get peanut butter burger with bacon. Well, it's a bombn of fat and flavour - with fries as a side you can' t bearly move afterwards. ",A place to have burger,https://www.tripadvisor.com/ShowUserReviews-g33324-d951720-r422647868-World_Famous_Dark_Horse_Bar-Boulder_Colorado.html
AOK2,ChIJDdODrrDta4cRxRvqDA8jbRo,"2922 Baseline Rd, Boulder, CO 80303-2314",World Famous Dark Horse Bar,https://www.tripadvisor.com/Restaurant_Review-g33324-d951720-Reviews-World_Famous_Dark_Horse_Bar-Boulder_Colorado.html,tripadvisor,2016-09-18T00:00:00.000Z,419941237,,,,,,,,,,,,,,3,"This place seems like more of a place to go drinking or for a one time visit to check out the kitschy decor. The food wasn't bad but rather average. One of these places where you go retrieve your own food. Probably a fun place to go for drinks, but my guess is there are better places if you're just looking for some good food.",Interesting Environment with OK Food,https://www.tripadvisor.com/ShowUserReviews-g33324-d951720-r419941237-World_Famous_Dark_Horse_Bar-Boulder_Colorado.html
Mark C,ChIJDdODrrDta4cRxRvqDA8jbRo,"2922 Baseline Rd, Boulder, CO 80303-2314",World Famous Dark Horse Bar,https://www.tripadvisor.com/Restaurant_Review-g33324-d951720-Reviews-World_Famous_Dark_Horse_Bar-Boulder_Colorado.html,tripadvisor,2016-09-16T00:00:00.000Z,419271727,,,,,,,,,,,,,,5,"Been here a couple of times. Staff is friendly and prices are reasonable.  Travel to Boulder on business every once in a while. Always stop by
",Fun place to chill by yourself ,https://www.tripadvisor.com/ShowUserReviews-g33324-d951720-r419271727-World_Famous_Dark_Horse_Bar-Boulder_Colorado.html
World_Wide_Guide,ChIJDdODrrDta4cRxRvqDA8jbRo,"2922 Baseline Rd, Boulder, CO 80303-2314",World Famous Dark Horse Bar,https://www.tripadvisor.com/Restaurant_Review-g33324-d951720-Reviews-World_Famous_Dark_Horse_Bar-Boulder_Colorado.html,tripadvisor,2016-09-07T00:00:00.000Z,415907334,,,,,,,,,,,,,,4,"Not bad- atmosphere great- burgers are burgers. Good portions and good music. Service was friendly. Would recommend - seems like they have activities at night but lunch was fine.
",Lunch and beer,https://www.tripadvisor.com/ShowUserReviews-g33324-d951720-r415907334-World_Famous_Dark_Horse_Bar-Boulder_Colorado.html
Chetbauerle,ChIJDdODrrDta4cRxRvqDA8jbRo,"2922 Baseline Rd, Boulder, CO 80303-2314",World Famous Dark Horse Bar,https://www.tripadvisor.com/Restaurant_Review-g33324-d951720-Reviews-World_Famous_Dark_Horse_Bar-Boulder_Colorado.html,tripadvisor,2016-08-23T00:00:00.000Z,409785181,,,,,,,,,,,,,,5,"The food was awesome and the Drinks were great! Great old movie and country bar and grill theme.  Pool tables and darts, also live band. We bought a shirt and sweat shirt to have cool memories of this place.  We will be back!",A fun place to be!,https://www.tripadvisor.com/ShowUserReviews-g33324-d951720-r409785181-World_Famous_Dark_Horse_Bar-Boulder_Colorado.html
Brody G,ChIJDdODrrDta4cRxRvqDA8jbRo,"2922 Baseline Rd, Boulder, CO 80303-2314",World Famous Dark Horse Bar,https://www.tripadvisor.com/Restaurant_Review-g33324-d951720-Reviews-World_Famous_Dark_Horse_Bar-Boulder_Colorado.html,tripadvisor,2016-08-22T00:00:00.000Z,408956551,,,,,,,,,,,,,,4,"Good place but definitely a college place. Self serve at both bar and kitchen when we came in. Fun experience but pretty sure I would have been a little daunted if I wasn't up for adventure. LOL

Menu is standard bar fare but the burgers are anything but standard. Good size and cooked perfectly, the choices are fun and somewhat eclectic. I had the avocado burger with green chilies but I was super tempted to go with the royale burger with smoked ham and an onion right. Not brave enough for the Jiffy burger with peanut butter but apparently it is a fave. Wife loved her patty melt and the child loved her quesadilla. Curly fries were good!

Place is loud and fun and full of laughter. Bathrooms are awesome. Lol",Solid burgers!,https://www.tripadvisor.com/ShowUserReviews-g33324-d951720-r408956551-World_Famous_Dark_Horse_Bar-Boulder_Colorado.html
Mitchie S,ChIJDdODrrDta4cRxRvqDA8jbRo,"2922 Baseline Rd, Boulder, CO 80303-2314",World Famous Dark Horse Bar,https://www.tripadvisor.com/Restaurant_Review-g33324-d951720-Reviews-World_Famous_Dark_Horse_Bar-Boulder_Colorado.html,tripadvisor,2016-08-21T00:00:00.000Z,408438659,,,,,,,,,,,,,,4,Stopped for lunch while dropping our son of at school.   The burgers are great. Everyone enjoyed theirs. Atmosphere is a bar.  Server was good. ,Great burgers,https://www.tripadvisor.com/ShowUserReviews-g33324-d951720-r408438659-World_Famous_Dark_Horse_Bar-Boulder_Colorado.html
Jo B,ChIJDdODrrDta4cRxRvqDA8jbRo,"2922 Baseline Rd, Boulder, CO 80303-2314",World Famous Dark Horse Bar,https://www.tripadvisor.com/Restaurant_Review-g33324-d951720-Reviews-World_Famous_Dark_Horse_Bar-Boulder_Colorado.html,tripadvisor,2016-08-15T00:00:00.000Z,405918621,,,,,,,,,,,,,,5,"You have to go to understand what a great environment and visual collection is here - and the quesidias are good too! They have a student menu, and offerings beyond burgers and fries. ",Great atmosphere!,https://www.tripadvisor.com/ShowUserReviews-g33324-d951720-r405918621-World_Famous_Dark_Horse_Bar-Boulder_Colorado.html
