"authorName","googleMapsPlaceId","placeAddress","placeName","placeUrl","provider","reviewDate","reviewId","reviewImages/0","reviewImages/1","reviewImages/2","reviewImages/3","reviewImages/4","reviewImages/5","reviewImages/6","reviewImages/7","reviewImages/8","reviewImages/9","reviewImages/10","reviewImages/11","reviewImages/12","reviewImages/13","reviewImages/14","reviewImages/15","reviewRating","reviewText","reviewTitle","reviewUrl"
"Tayler Murray","ChIJS7G26WxbwokRW6atoVpqjio","Building 212, 63 Flushing Ave Suite 504 (5th Floor, Brooklyn, NY 11205","B. Stuyvesant Champagne","https://www.google.com/maps/search/?api=1&query=B.%20Stuyvesant%20Champagne&query_place_id=ChIJS7G26WxbwokRW6atoVpqjio","google-maps","2025-03-11T11:29:46.578Z","ChdDSUhNMG9nS0VJQ0FnTURRX3AzR3dBRRAB",,,,,,,,,,,,,,,,,"5",,,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTURRX3AzR3dBRRAB!2m1!1s0x0:0x2a8e6a5aa1ada65b!3m1!1s2@1:CIHM0ogKEICAgMDQ_p3GwAE%7CCgwIqr3AvgYQuKr_kwI%7C?hl=en"
"Efrain Rios","ChIJ3Vpo4d1PwokRZMjw6xEswwE","598 Richmond Rd, Staten Island, NY 10304","El paso Coffee Shop","https://www.google.com/maps/search/?api=1&query=El%20paso%20Coffee%20Shop&query_place_id=ChIJ3Vpo4d1PwokRZMjw6xEswwE","google-maps","2025-03-15T16:00:05.253Z","ChdDSUhNMG9nS0VJQ0FnTURRdjRTaHV3RRAB",,,,,,,,,,,,,,,,,"5",,,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTURRdjRTaHV3RRAB!2m1!1s0x0:0x1c32c11ebf0c864!3m1!1s2@1:CIHM0ogKEICAgMDQv4ShuwE%7CCgsIhcjWvgYQ8N_SeA%7C?hl=en"
"Kathleen Sheir","ChIJGQFa8SlZwokRjkygUnetCuc","573 Johnson Ave, Brooklyn, NY 11237","M. Wells","https://www.google.com/maps/search/?api=1&query=M.%20Wells&query_place_id=ChIJGQFa8SlZwokRjkygUnetCuc","google-maps","2025-01-23T15:09:56.215Z","ChZDSUhNMG9nS0VJQ0FnSURfdXVqcFpnEAE",,,,,,,,,,,,,,,,,"5","Service was excellent. All the appetizers were delicious. The bar is cozy and with plenty of drinks. Excellent steakhouse for the price.Fantastic restaurant.",,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURfdXVqcFpnEAE!2m1!1s0x0:0xe70aad7752a04c8e!3m1!1s2@1:CIHM0ogKEICAgID_uujpZg%7CCgsIxLfJvAYQiKTGZg%7C?hl=en"
"Dimitry Zagarsky","ChIJHcO0dsBYwokRqRmU--GRlCM","240 E 75th St, New York, NY 10021","B. Cafe","https://www.google.com/maps/search/?api=1&query=B.%20Cafe&query_place_id=ChIJHcO0dsBYwokRqRmU--GRlCM","google-maps","2025-03-17T12:54:06.805Z","ChdDSUhNMG9nS0VJQ0FnTUN3Z3UtbjFBRRAB",,,,,,,,,,,,,,,,,"4",,,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUN3Z3UtbjFBRRAB!2m1!1s0x0:0x239491e1fb9419a9!3m1!1s2@1:CIHM0ogKEICAgMCwgu-n1AE%7CCgwI7rbgvgYQ4PGIgAM%7C?hl=en"
"Jeffrey Samosir","ChIJS-vA-dRbwokRH3li5S8p6HM","310 Tompkins Ave, Brooklyn, NY 11216","Macosa Trattoria","https://www.google.com/maps/search/?api=1&query=Macosa%20Trattoria&query_place_id=ChIJS-vA-dRbwokRH3li5S8p6HM","google-maps","2025-03-22T23:24:26.178Z","ChZDSUhNMG9nS0VJQ0FnTUR3OE56TUNBEAE",,,,,,,,,,,,,,,,,"5","Had a great weekend dinner with the family at this cool Italian spot in Brooklyn. The handwritten menu added such a personal touch—made the night feel special.

I went for the oxtail ragu, it was amazing. The pasta was cooked just right, and the oxtail was super tender—every bite was packed with flavor. The atmosphere was cozy, making it the perfect spot to kick back with the fam.",,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUR3OE56TUNBEAE!2m1!1s0x0:0x73e8292fe562791f!3m1!1s2@1:CIHM0ogKEICAgMDw8NzMCA%7CCgsIqo39vgYQ2IOMVQ%7C?hl=en"
"rafael aguilera","ChIJF63I0ahbwokRNL7qaUzPBhw","187 Suydam St, Brooklyn, NY 11221","Sofia Mexican Restaurant","https://www.google.com/maps/search/?api=1&query=Sofia%20Mexican%20Restaurant&query_place_id=ChIJF63I0ahbwokRNL7qaUzPBhw","google-maps","2025-03-07T15:39:16.317Z","ChZDSUhNMG9nS0VJQ0FnTUNRcDVhc1FBEAE",,,,,,,,,,,,,,,,,"4","Great Mexican food; the Quesadillas and birria tacos are my favorite. My favorite restaurant",,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUNRcDVhc1FBEAE!2m1!1s0x0:0x1c06cf4c69eabe34!3m1!1s2@1:CIHM0ogKEICAgMCQp5asQA%7CCgwIpKasvgYQoNKelwE%7C?hl=en"
"Steven Nechamkin","ChIJXT0OoWBFwokRbqWpN9HDEoM","9510 3rd Ave, Brooklyn, NY 11209","The Wicked Monk","https://www.google.com/maps/search/?api=1&query=The%20Wicked%20Monk&query_place_id=ChIJXT0OoWBFwokRbqWpN9HDEoM","google-maps","2025-03-23T07:35:53.402Z","ChdDSUhNMG9nS0VJQ0FnTUR3bU9lS19BRRAB","https://lh3.googleusercontent.com/geougc-cs/AIHozJK1xW1jS6snSrX6AlCme1eJG_JFMk2mLLgXB1mn7KF83-lO4-GR_rU_xoDaQYow0BH8Ygl3N62STPffCm_Frw6LlFsykWbrBAMZMDMVZ9Nux7ZRYi-AnoNMdWGoGmmsc7YHsIrg","https://lh3.googleusercontent.com/geougc-cs/AIHozJLdqn3GX9GxFuTQ5HmjNoPVY5jAjW8Jumh1DfF-ptgE7xrkEOoLwcOPTxwzzFT0CuuM5VABfVr3nKyaL6rKElncxLnlL6KzoJK9fQn6QqN6UXm3FFwS3J3RPMQOtd_-f-Ggv6oFsg","https://lh3.googleusercontent.com/geougc-cs/AIHozJL6C6miNnCo3gDOBp82kLRvpI39837yODXJhDsOTvPCbEObyRLLi0mt_6fZJOYCZ0S32OIVYD7BDOFuGEKezC_BdNIFftJDIRaL_uu2RAxBHyt6DfBuJItzZnFanKoWcAO2kTJGxQ","https://lh3.googleusercontent.com/geougc-cs/AIHozJL0jUeD3T1IjHNakZopNtEDJR99qIQMUdS08o6L_0t94STX2B4qy3VncCrg6Ra2e2mqj-jJ5zfG0HPGqXgZq8o8mND7XLbAc_Bky_dfiQIaUonRBysGxZRPyyCdbmSVjpsAU7rn",,,,,,,,,,,,,"4","The restaurant/bar is located in the Bay Ridge section of Brooklyn.  They serve American/Irish cuisine.  Dinner, lunch and brunch are available.  The menu includes various starters/appetizers, soups, salads, macaroni and cheese, various breakfast items during brunch and drinks(alcoholic/non-alcoholic).  I ordered the cheeseburger which included a generous portion of french fries, lettuce, tomato and pickle.  The cheeseburger was thick and tasty.  Friendly and helpful staff.",,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUR3bU9lS19BRRAB!2m1!1s0x0:0x8312c3d137a9a56e!3m1!1s2@1:CIHM0ogKEICAgMDwmOeK_AE%7CCgwI2fP-vgYQ6P-JwAE%7C?hl=en"
"Sasha Jameison","ChIJI2kKw_dbwokR5GBtrXU8rMc","906 Broadway, Brooklyn, NY 11206","Concrete Sicilian Eatery","https://www.google.com/maps/search/?api=1&query=Concrete%20Sicilian%20Eatery&query_place_id=ChIJI2kKw_dbwokR5GBtrXU8rMc","google-maps","2025-03-18T08:51:49.574Z","ChZDSUhNMG9nS0VJQ0FnTUN3MnV2ZVdBEAE",,,,,,,,,,,,,,,,,"5","The food was great,  but most importantly,  the service was phenomenal!! Candice was awesome and knowledgeable and wildly attentive! We'll be coming back!",,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUN3MnV2ZVdBEAE!2m1!1s0x0:0xc7ac3c75ad6d60e4!3m1!1s2@1:CIHM0ogKEICAgMCw2uveWA%7CCgwIpejkvgYQwLrjkQI%7C?hl=en"
"Berk Tuzcu","ChIJQWcLsv9YwokR9Bi1QCZCCDc","43 W 46th St, New York, NY 10036","Akdeniz Mediterranean Cuisine","https://www.google.com/maps/search/?api=1&query=Akdeniz%20Mediterranean%20Cuisine&query_place_id=ChIJQWcLsv9YwokR9Bi1QCZCCDc","google-maps","2025-03-23T00:17:15.992Z","ChZDSUhNMG9nS0VJQ0FnTUR3OE1PNkRREAE","https://lh3.googleusercontent.com/geougc-cs/AIHozJJkXrPvknrsEdkmCI8WqVnaqyDTZPUQoaSzA4SVLpg96k-ahejzTtSOLGAj6y2ByDHbxLlhM6X-oPg9wqOsKS_Zk0koOHyPsWwijyxi5lfXYbXD-bidmQ4eRlM6yJMx0Oo7KVRTfw",,,,,,,,,,,,,,,,"5","The restaurant represents Turkey very well, we were very pleased. We would like to thank Jose especially for his interest and smiling face.",,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUR3OE1PNkRREAE!2m1!1s0x0:0x3708422640b518f4!3m1!1s2@1:CIHM0ogKEICAgMDw8MO6DQ%7CCgwIi6b9vgYQ0O2I2QM%7C?hl=en"
"zeynep oflaz","ChIJaf0W2UlZwokRO3VRQBLSS9w","47-31 Vernon Blvd, Queens, NY 11101","Safir Mediterranean","https://www.google.com/maps/search/?api=1&query=Safir%20Mediterranean&query_place_id=ChIJaf0W2UlZwokRO3VRQBLSS9w","google-maps","2025-03-18T23:37:58.482Z","ChZDSUhNMG9nS0VJQ0FnTUN3cm9UZ1ZREAE",,,,,,,,,,,,,,,,,"5",,,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUN3cm9UZ1ZREAE!2m1!1s0x0:0xdc4bd2124051753b!3m1!1s2@1:CIHM0ogKEICAgMCwroTgVQ%7CCgwI1ofovgYQwKjw5QE%7C?hl=en"
"Joseph Avila","ChIJq2bNdYNYwokRZAOPzrJjsyM","584 Amsterdam Ave, New York, NY 10024","Bodrum Mediterranean Restaurant","https://www.google.com/maps/search/?api=1&query=Bodrum%20Mediterranean%20Restaurant&query_place_id=ChIJq2bNdYNYwokRZAOPzrJjsyM","google-maps","2025-03-14T22:34:48.341Z","ChZDSUhNMG9nS0VJQ0FnTURRcDhLWU9BEAE",,,,,,,,,,,,,,,,,"5",,,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURRcDhLWU9BEAE!2m1!1s0x0:0x23b363b2ce8f0364!3m1!1s2@1:CIHM0ogKEICAgMDQp8KYOA%7CCgwIiN7SvgYQgIaJowE%7C?hl=en"
"Benjamin Shpeen","ChIJafcWm6FZwokRAD6WiHiQdpE","250 Park Ave S, New York, NY 10003","Barbounia","https://www.google.com/maps/search/?api=1&query=Barbounia&query_place_id=ChIJafcWm6FZwokRAD6WiHiQdpE","google-maps","2025-03-23T04:40:29.445Z","ChZDSUhNMG9nS0VJQ0FnTUR3cUp6bFJREAE",,,,,,,,,,,,,,,,,"5","Eugene was the best",,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUR3cUp6bFJREAE!2m1!1s0x0:0x9176907888963e00!3m1!1s2@1:CIHM0ogKEICAgMDwqJzlRQ%7CCgwIvaH-vgYQgIfG1AE%7C?hl=en"
"Diinonn V Brooks","ChIJadvfpMhbwokRZzr0GlAGluc","Building 3, 63 Flushing Ave, Brooklyn, NY 11205","Brooklyn Grange @ Brooklyn Navy Yard","https://www.google.com/maps/search/?api=1&query=Brooklyn%20Grange%20%40%20Brooklyn%20Navy%20Yard&query_place_id=ChIJadvfpMhbwokRZzr0GlAGluc","google-maps","2025-02-20T15:39:12.445Z","ChZDSUhNMG9nS0VJQ0FnTUNnc19TUkZBEAE","https://lh3.googleusercontent.com/geougc-cs/AIHozJLpgYxSgEmHde3WwCsa4tqGPQZIMcVtNIG3TruiTR6KxFL4ll5iIdOX9bdsa64IyaLGQy6OV30fG6Xf4A-xtidFQ2KZkw9ROxbmN0VZwF9KP0e8dvV4S0ZqU7jr-9b6KKYoXVVSwQ","https://lh3.googleusercontent.com/geougc-cs/AIHozJLTmlOGHtykTBrfprJ7qCLI4ksk32R4sXoxVvfv6Bvvz3rgILwPBWLpDPi27av1qXtBekJQjKO0dnULGKpVwGLVp8dTcegc59JMGbWshWpG6_zDzsDCvKZ4zQjMcgzi8ZBAHmlC","https://lh3.googleusercontent.com/geougc-cs/AIHozJJfLnyfaEHGLDrbGDuT2mOxYkaV1hpbqHlZeUoNqI6Q-BuftxKtUQn8oym1HRiu3e9qH2Hvj7qlM6vhtgUEwc4SU-V7sFTtF07AYqGbgqdro7t7HNJNQvWFhhPl1eaQSMjLGPwy",,,,,,,,,,,,,,"5","Greatest lil spots in Brooklyn! Absolutely love Wegmans",,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUNnc19TUkZBEAE!2m1!1s0x0:0xe79606501af43a67!3m1!1s2@1:CIHM0ogKEICAgMCgs_SRFA%7CCgwIoJndvQYQkKCu1AE%7C?hl=en"
"Ray McFarlane","ChIJ2b9se6f1wokRUN8kWpFfzN0","390 Tiffany St, Bronx, NY 10474","Oasis Coffee Shop","https://www.google.com/maps/search/?api=1&query=Oasis%20Coffee%20Shop&query_place_id=ChIJ2b9se6f1wokRUN8kWpFfzN0","google-maps","2025-03-09T22:16:36.735Z","ChdDSUhNMG9nS0VJQ0FnTURRX0xlZnVBRRAB",,,,,,,,,,,,,,,,,"5",,,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTURRX0xlZnVBRRAB!2m1!1s0x0:0xddcc5f915a24df50!3m1!1s2@1:CIHM0ogKEICAgMDQ_LefuAE%7CCgwIxKa4vgYQoL_q3gI%7C?hl=en"
"Sniperyeti","ChIJS2Ll2SxnwokRv8_ZiB4WrVY","117-20 Rockaway Blvd, Jamaica, NY 11420","Lucky Dhaba","https://www.google.com/maps/search/?api=1&query=Lucky%20Dhaba&query_place_id=ChIJS2Ll2SxnwokRv8_ZiB4WrVY","google-maps","2025-02-27T05:56:11.255Z","ChdDSUhNMG9nS0VJQ0FnTURnazZYeDlRRRAB",,,,,,,,,,,,,,,,,"5","My experience was great food was great customer service on point will be back. Also very clean establishment.",,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTURnazZYeDlRRRAB!2m1!1s0x0:0x56ad161e88d9cfbf!3m1!1s2@1:CIHM0ogKEICAgMDgk6Xx9QE%7CCgsI-_z_vQYQiN33eQ%7C?hl=en"
"Will C","ChIJ3Z9hC1hZwokREvx3RefbCA8","474 Lorimer St, Brooklyn, NY 11206","Taj Kabab King","https://www.google.com/maps/search/?api=1&query=Taj%20Kabab%20King&query_place_id=ChIJ3Z9hC1hZwokREvx3RefbCA8","google-maps","2025-02-28T19:26:33.827Z","ChZDSUhNMG9nS0VJQ0FnTURnMzhxVFVREAE",,,,,,,,,,,,,,,,,"5","From the same owner as the original Taj Mahal on 6th St in Manhattan two decades ago. Also the same owner as Taj Mahal on 3rd Ave in BK. Prices have doubled since 20 yrs for a lunch special ($12.99 + tax, seafood a bit more). Comes with pappadam, mulligatawny, chutney, naan, entree and rice. Kinda close to the Metropolitan L train and the Grand Ave buses. spiced pretty well just like I remembered it",,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURnMzhxVFVREAE!2m1!1s0x0:0xf08dbe74577fc12!3m1!1s2@1:CIHM0ogKEICAgMDg38qTUQ%7CCgwI6ZuIvgYQwOrfigM%7C?hl=en"
"Mike Dyer","ChIJy8jTDBtawokRuFkJI_8AmuI","250 Vesey St, New York, NY 10281","P.J. Clarke's On The Hudson","https://www.google.com/maps/search/?api=1&query=P.J.%20Clarke's%20On%20The%20Hudson&query_place_id=ChIJy8jTDBtawokRuFkJI_8AmuI","google-maps","2025-03-22T17:00:22.082Z","ChdDSUhNMG9nS0VJQ0FnTUR3NEpLcTV3RRAB","https://lh3.googleusercontent.com/geougc-cs/AIHozJIsU160bCu5hx930uO-ZsN0mj6PSf3hq2vaNITR3ZxlTq5EuQhlI7tuzcJWped9TiNhNHzhK0peC4iS0gY0K02jo6o2NVqeNguQkcTLvxOt7uInQ4ffMIcpHp0NigqxCiQn_umo",,,,,,,,,,,,,,,,"5","Outstanding!! The food was great and the people who work there do a fantastic job",,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUR3NEpLcTV3RRAB!2m1!1s0x0:0xe29a00ff230959b8!3m1!1s2@1:CIHM0ogKEICAgMDw4JKq5wE%7CCgsIptn7vgYQoNqeJw%7C?hl=en"
"Nelesa Bisnauth","ChIJe8OOGbNgwokRgOG7jyhxDuc","120-23 Atlantic Ave, Richmond Hill, NY 11418","Golden Terrace Restaurant","https://www.google.com/maps/search/?api=1&query=Golden%20Terrace%20Restaurant&query_place_id=ChIJe8OOGbNgwokRgOG7jyhxDuc","google-maps","2025-03-22T19:31:37.021Z","ChZDSUhNMG9nS0VJQ0FnTUR3a08tb0l3EAE",,,,,,,,,,,,,,,,,"5","The best ..cleanest n most warm welcoming place in nyc ... always a great service and food",,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUR3a08tb0l3EAE!2m1!1s0x0:0xe70e71288fbbe180!3m1!1s2@1:CIHM0ogKEICAgMDwkO-oIw%7CCgsImaD8vgYQuPWWCg%7C?hl=en"
"Jennifer B","ChIJjSj1SAFcwokRokwISL6oTw4","995 Flushing Ave, Brooklyn, NY 11206","Bake Shop","https://www.google.com/maps/search/?api=1&query=Bake%20Shop&query_place_id=ChIJjSj1SAFcwokRokwISL6oTw4","google-maps","2025-03-22T01:50:01.942Z","ChZDSUhNMG9nS0VJQ0FnTUN3ajhPZkd3EAE",,,,,,,,,,,,,,,,,"5","Cool place to hang out while drinking a matcha latte and eating yummy gluten free vegan baked goodies.",,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUN3ajhPZkd3EAE!2m1!1s0x0:0xe4fa8be48084ca2!3m1!1s2@1:CIHM0ogKEICAgMCwj8OfGw%7CCgwIya74vgYQ-L2kwQM%7C?hl=en"
"S & S","ChIJKRjfeXlEwokR3J4oX2oLdOk","825 Surf Ave 2nd Floor, Brooklyn, NY 11224","Liman","https://www.google.com/maps/search/?api=1&query=Liman&query_place_id=ChIJKRjfeXlEwokR3J4oX2oLdOk","google-maps","2025-03-20T01:57:04.291Z","ChdDSUhNMG9nS0VJQ0FnTUN3aGJ1UC1nRRAB",,,,,,,,,,,,,,,,,"5","The best freshest Bronzino I ever had!",,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUN3aGJ1UC1nRRAB!2m1!1s0x0:0xe9740b6a5f289edc!3m1!1s2@1:CIHM0ogKEICAgMCwhbuP-gE%7CCgwI8OvtvgYQ0L7wigE%7C?hl=en"
"Palki","ChIJ-WNqdnlEwokRWxGplgQpZ-o","2712 Emmons Ave, Brooklyn, NY 11235","Rocca Cafe & Lounge","https://www.google.com/maps/search/?api=1&query=Rocca%20Cafe%20%26%20Lounge&query_place_id=ChIJ-WNqdnlEwokRWxGplgQpZ-o","google-maps","2025-03-23T02:07:56.259Z","ChdDSUhNMG9nS0VJQ0FnTUR3aU9PRHVRRRAB",,,,,,,,,,,,,,,,,"2","Found this place through a recommendation of friend. Been here few times and we have had decent experience but today was last time. We cannot handle unethical behaviour. Service was really bad. Some items i ordered never arrived but were on the bill. I asked for a revised bill and gave my credit card before the revised bill came in good trust  In the 1st bill no gratutity of 22% was charged.
I was going to add my own tip but the bill was sent back for correction.But when i blindly gave my card i was 22%  as gratuity on 2nd bill. I did not say anything as we usually tip 30 to 40% of the total anywhere but i was very put off first by the service going bad to worse last few times and now this!!
Thats it for us",,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUR3aU9PRHVRRRAB!2m1!1s0x0:0xea67290496a9115b!3m1!1s2@1:CIHM0ogKEICAgMDwiOODuQE%7CCgsI_Nn9vgYQ4OrVew%7C?hl=en"
"Radu B","ChIJ-14Y8hFawokRAxpOV3qCC0o","38 West St, New York City, NY 10004-1053","Inatteso Cafe","https://www.tripadvisor.com/Restaurant_Review-g60763-d6352760-Reviews-Inatteso_Cafe-New_York_City_New_York.html","tripadvisor","2023-11-18T00:00:00.000Z","926430364",,,,,,,,,,,,,,,,,"5","A great coffee bistro with good espresso! & delicious food, very attentive staff, modern layout, spotless clean.","great coffee espresso & food, attentive staff, modern layout.","https://www.tripadvisor.com/ShowUserReviews-g60763-d6352760-r926430364-Inatteso_Cafe-New_York_City_New_York.html"
"Stan Tecza","ChIJGxTVWhtcwokRc9ZSEIELqeg","312 Knickerbocker Ave, New York City, NY 11237-3104","Circo's Pastry Shop","https://www.tripadvisor.com/Restaurant_Review-g60763-d2301455-Reviews-Circo_s_Pastry_Shop-New_York_City_New_York.html","tripadvisor","2022-01-27T00:00:00.000Z","826062000","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/21/f7/3e/88/circo-s-pastry-shop.jpg","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/21/f7/3e/89/circo-s-pastry-shop.jpg","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/21/f7/3e/8a/circo-s-pastry-shop.jpg","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/21/f7/3e/8b/circo-s-pastry-shop.jpg","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/21/f7/3e/8c/circo-s-pastry-shop.jpg","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/21/f7/3e/8d/circo-s-pastry-shop.jpg","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/21/f7/3e/8e/circo-s-pastry-shop.jpg","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/21/f7/3e/8f/circo-s-pastry-shop.jpg","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/21/f7/3e/84/circo-s-pastry-shop.jpg","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/21/f7/3e/87/circo-s-pastry-shop.jpg",,,,,,,"5","Tried to stick with the Sicilian pastries today. The Innis, the pastachote and the Cassatella. Also,got 2 macaroon cookies and half pound of the cookies that made Circos famous, the Mondula. Their espresso is fuego too. Enjoy these times. Life is short.","Sicilian 🥰","https://www.tripadvisor.com/ShowUserReviews-g60763-d2301455-r826062000-Circo_s_Pastry_Shop-New_York_City_New_York.html"
"Reb","ChIJt1KQKxhawokRujL-AUeoW-Y","9 Maiden Ln, New York City, NY 10038-4028","La Parisienne","https://www.tripadvisor.com/Restaurant_Review-g60763-d13510432-Reviews-La_Parisienne-New_York_City_New_York.html","tripadvisor","2025-01-22T00:00:00.000Z","990230509","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/9f/61/75/caption.jpg",,,,,,,,,,,,,,,,"3","Fine food, but nothing out of this world. Place was too small for the amount of people they were trying to fit in so it became uncomfortable.","Okay","https://www.tripadvisor.com/ShowUserReviews-g60763-d13510432-r990230509-La_Parisienne-New_York_City_New_York.html"
"Joe H","ChIJe-B7YGlZwokRF1qMLUO16Yw","71 N Moore St, New York City, NY 10013-0487","Smith and Mills","https://www.tripadvisor.com/Restaurant_Review-g60763-d1436048-Reviews-Smith_and_Mills-New_York_City_New_York.html","tripadvisor","2024-12-11T00:00:00.000Z","984484997",,,,,,,,,,,,,,,,,"1","Untypical of me not to find something good to say about a restaurant but just can’t. Service was atrociously slow then when I complained I got a BS answer. Food was fair at best. Expensive. DO NOT RECOMMEND","Don’t Go","https://www.tripadvisor.com/ShowUserReviews-g60763-d1436048-r984484997-Smith_and_Mills-New_York_City_New_York.html"
"Penny","ChIJS7SXB0pawokRHgpV2LXWhBI","63 Tillary St, New York City, NY 11201-2803","Brooklyn bridge bistro","https://www.tripadvisor.com/Restaurant_Review-g60763-d14086809-Reviews-Brooklyn_bridge_bistro-New_York_City_New_York.html","tripadvisor","2025-01-01T00:00:00.000Z","987279149",,,,,,,,,,,,,,,,,"5","We stopped here on spec very tired and in need of food and a drink after morning at Statue of Liberty. Food was delicious - chicken burger and mozzarella cheese sandwich . Service was excellent. Thoroughly recommend","Lovely","https://www.tripadvisor.com/ShowUserReviews-g60763-d14086809-r987279149-Brooklyn_bridge_bistro-New_York_City_New_York.html"
"katerina w","ChIJjSj1SAFcwokRokwISL6oTw4","995 Flushing Ave, Brooklyn, NY 11206-4719","Bake Shop","https://www.tripadvisor.com/Restaurant_Review-g60827-d10663023-Reviews-Bake_Shop-Brooklyn_New_York.html","tripadvisor","2019-04-28T00:00:00.000Z","669865489","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/52/a0/a6/brooklyn-blackout-cake.jpg","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/52/a0/c0/kuchentheke.jpg","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/52/a0/cf/artikel-zum-verkauf.jpg","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/52/a0/e4/kein-kommentar.jpg","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/52/a1/0a/eingang.jpg",,,,,,,,,,,,"5","Es gibt keine sehr große Auswahl an Kuchen und Muffins, aber es ist vollkommen in Ordnung. Da die Portionen sehr groß sind, reicht ein Stück :)). Zum Kuchen kann man Kaffee oder verschiedene Sorten Tee bestellen. 
Den Kuchen holt man sich von der Theke und es gibt mehrere Tische zum Sitzen und essen.","Der beste Schokokuchen ever!","https://www.tripadvisor.com/ShowUserReviews-g60827-d10663023-r669865489-Bake_Shop-Brooklyn_New_York.html"
"berriesj","ChIJZ_crqRFdwokRg0L79Ufd98E","1154 Broadway, Brooklyn, NY 11221-3002","Bonjour Brooklyn Bakery","https://www.tripadvisor.com/Restaurant_Review-g60827-d26905199-Reviews-Bonjour_Brooklyn_Bakery-Brooklyn_New_York.html","tripadvisor","2025-03-04T00:00:00.000Z","996700921",,,,,,,,,,,,,,,,,"4","Croissants are delightful ! I’ve had some other desserts they were also good. Bakery is clean and staff polite and prompt. Prices are o big in the higher side.","I go back for the croissants!","https://www.tripadvisor.com/ShowUserReviews-g60827-d26905199-r996700921-Bonjour_Brooklyn_Bakery-Brooklyn_New_York.html"
"gypsymoth05","ChIJ4ayAJRhawokRjzLOsdPWMCs","17 John Street, New York City, NY 10038-4010","The Irish American Pub","https://www.tripadvisor.com/Restaurant_Review-g60763-d3314835-Reviews-The_Irish_American_Pub-New_York_City_New_York.html","tripadvisor","2025-02-09T00:00:00.000Z","992801561",,,,,,,,,,,,,,,,,"4","Good Food. We tried this and loved it. Clean and very spacious restaurant! Fish and chips were a hit! Strong drinks! Fun atmosphere!!","Great Pub!","https://www.tripadvisor.com/ShowUserReviews-g60763-d3314835-r992801561-The_Irish_American_Pub-New_York_City_New_York.html"
